review,sentiment
"In the opinion of several of my friends and family members, including myself, this is the finest of the entire gamut of Tarzan movies. Johnny Weissmuller never played the part as well in the following issues in the series. It definitely rates a ""10"" in my collection of films.",positive
"Written by brilliant Monkees' TV writers Gerald Gardner and Dee Caruso,WHICH WAY TO THE FRONT was the last of the ""Jerry Lewis"" movies until ""Hardly Working"" almost a decade later. Jerry's comedy is evidently an acquired taste, and admittedly he can occasionally be his own worst enemy when he helms as producer/director--but even in the dreariest of his films, there are always moments of brilliance.<br /><br />WHICH WAY manages to be amusing,entertaining and yes,quite funny. It is somewhat unlike any of the typical Lewis films.The pace is very upbeat and ther are lots of excellent supporting players--a kind of JERRY DOES HOGANS HEROES.The whole thing looks kind of like an unsold TV pilot and you will either love it or hate it---but hopefully YOU VILL LAUGH",positive
"THE FEELING of the need to have someone play the role of Arbiter of Public Taste and Political Correctness always manages to get under our skin. It does seem that these self-appointed, self-superior, pseudo-intellectual types do appear everywhere; be it in one's family, church or bowling league.<br /><br />THESE are the guys who would have society completely disregard and ignore all that went before us; unless, of course, whatever 'it' is does not fly in the face of today's ""acceptable"" language, mores and general ""standards"" of ""proper"" behavior.<br /><br />SO it is that these latter day, high tech book burners have targeted a great deal of what was Hollywood's greatest achievement; namely their participation in our own Allied Propaganda via their unselfishly crafted message and theme films.<br /><br />COLDLY brutal in its generation, the Banned Code and List of Now Unacceptable extends into the Wartime Cartoons that don't meet with the new touchy, feely socially engineered 'official' attitudes; which these ""Thought Police"" have foisted down upon us.<br /><br />WE were truly surprised to see that there seem to be volumes of such animated short subjects. The majority we are aware of are from Warner Brothers' LOONEY TUNES and MERRIE MELODIES; featuring Bugs, Daffy, Elmer & Porky, all in conflict with Hitler, Goerring, 'Il Duce', Tojo and the like. Surprisingly though, we found an ample supply of cartoons from MGM, Walt Disney, Lantz, Paramount-Famous Studios and the Brothers Fleischer.<br /><br />YOU'RE A SAP MR. JAP (Famous Studios/Paramount Pictures, 1942) is a prime example of just what we're talking about.<br /><br />BEING virtually indiscernible from the cartoons that were the output of the Studios of Max and Dave Fleischer before the 1941 business coup-de-tat that moved them out, bringing the new name of ""Famous"" Studios, YOU'RE A SAP MR. JAP bore none of the bland plot elements that would reduce the latter day Popeye Cartoons down to the level of the ultimate formula short movie.<br /><br />WE all remember how we'd have Popeye and Olive Oyl together. Enter Bluto, usually the exponent of wolf whistle and an on acceptable on-screen version of a Male reaction to feminine pulchritude. Olive falls for Bluto's less than honorable attentions; until he gets a little too physical and invariably blurts out, ""Hey Babe, how 'bout a kiss?"" At this point we hear ""Help! Help, Popeye and the diminutive sailor shows up to save the day; replete with the obligatory can of Spinach! DO we exaggerate, Schultz? ONCE again this JAP SAP cartoon is nothing like any of that. Oh sure, it follows the storyline of now having Popeye in the U.S. Navy. The Brothers Fleischer put the little guy in the service in 1941 to conform to the mood in the country and as an open gesture of support for the men now being conscripted in the first Peacetime Draft in United States History. Max and Dave even put Popeye in service aboard the mythical Battleship, the U.S.S. Pensyltucky.<br /><br />OUR point is just this. YOU'RE A SAP MR. JAP and others like SPINACH FER Britain aren't cartoon vehicles for comic relief in the Theatre's program at all in the true sense. Rather they are a sort of grouping of Editorial Cartoons much like those from any ""Great Metropolitan Newspaper"". These animated shorts, much like those still one panel illustrations, have characters that are highly symbolic and representative of Nations, Ideas and Ideals, such as a just and lasting Peace. In most cases, the hero (Popeye, Bugs Bunny or whoever) is alone with the symbol of the Enemy. Both are highly exaggerated visual metaphors for abstract concept and thought; even if they are cloaked in humorous trappings for wider palatability.<br /><br />OUR liberal stupidgencia (the antithesis of intelligencia) may not see themselves this way; but for this sort of behavior, they are no more than Neo Nazi Book burners.<br /><br />PLEASE, allow the future generations to view and appreciate a view of past happenings that is both Historical and Humorous.<br /><br />POODLE SCHNITZ!!",positive
"Bottom-of-the-barrel stinker is so bad it's beyond funny. The ""plot"" is about an American mercenary, played by Reb Brown (in the film he's called a ""military adviser"" but it's not really clear if he's in the American military or not), helping the army of a Latin-American country fight guerrillas who winds up joining the guerrillas when the government turns on him, imprisons and tortures him. Shannon Tweed is a ""sports equipment saleswoman"" he picks up in a bar who gets caught up in all the intrigue. That description actually makes the movie sound better than it is, because it's really a stinker of almost Biblical proportions. How bad is it? Well, Shannon Tweed turns in the movie's most professional acting job. If that isn't an indication of just what a 12th-rate piece of junk this turkey is, nothing is From mismatched sound effects to a music score that sounds like it's from a 1940s ""Z""-grade horror flick (and may very well be) to the same footage (i.e., armored personnel carriers going down the same jungle trail) reused constantly to some of the most ineptly staged ""action"" scenes in recent memory, this laugh-a-minute sludgefest has to be seen to be disbelieved. Tweed looks bored, Brown looks hung over, and by the time this thing is finished--if you can last that long; I couldn't--you'll know just how they feel.<br /><br />Although there are a lot of explosions and gunfights, this can't be considered an ""action"" picture by any stretch of the imagination. It's boring (there's a scene in the back of a truck where everybody just stares at each other for three or four minutes), repetitive (the same ""rebels"" and ""soldiers"" being killed over and over), illogical (when a group of rebels is caught in an open field by a government helicopter gunship, instead of breaking for cover they just stand there staring up at it), inept (soldiers and rebels falling ""dead"" when no gunshots are heard, a gun battle inside a house where combatants standing against walls are machine-gunned but miraculously the walls escape undamaged) predictable (when the ""Governor"" says to offer a reward for Brown's capture because ""someone"" might turn him in, you know exactly who that ""someone"" will be, and it turns out to be exactly who you thought it was) and just downright stupid (pretty much everything else in the picture). Inept, brainless and stupid beyond belief. Don't waste your time.",negative
"I saw this back in '94 when it was finally released. Apparently because Orion pictures was in bankruptcy, I think, the movie had not been released a couple of years earlier.<br /><br />I have problem remembering details partly because I haven't seen it in a long time, but I do remember it as a very dull movie. I kept debating whether to walk out of it. The store was not at all interesting or engaging. Was a 3rd rate America Graffiti imitation. <br /><br />None of the performances make it worth watching either. One of the biggest disappointments since a local newspaper reviewer gave it a high rating.",negative
"This is an exquisite film about the search for some bliss in everyday life. The pacing, the camera work, the emotion, the haunting musical score and the pure charm of this picture make it a must see. It isn't easily appreciated by the immature or emotionally stunted. The only flaw I can see about this film is that it wasn't captured in a more technically perfect film format. It deserved Todd-AO, Technicolor and the very finest sound format available.(An intimate film can be made in seventy millimeter.) The gorgeous Italian villas effect on its inhabitants would have rendered even more lushly and the small lovely moments would be even more beautifully seen and heard. As it is, it still demands attention as a sweet moving small film. I can't stop myself from watching it every time it comes on satelite. The transformations of the characters from contained, tight and mistrustful is always a joy to watch and I really should recommend it more often.<br /><br />The casting is perfect, the mood is perfect, the acting is above reproach. It is a film about middle age and the choices people make.It is deep and thoughtful without beating the viewer up with heavy handedness. Watch it in one sitting and let it have its effect on you. If you don't get it, perhaps you haven't lived enough, or something else is wrong with you.",positive
"As a South African, living in South Africa again after a 32 year stay in the UK, I am sorry to say that this movie is a huge disappointment. The three main problems I had with the movie was a) why Swank and Ejiofor - an American and a Nigerian - to play the leads. This country is bursting with talent and has no need of imports... b) Gillian Slovo has been trading off her Struggle credentials for years now. She's a very mediocre writer and even her novel doesn't stand up the flaccid direction of Mr Hooper... and c) Hilary Swank again, such a great actor, as proved in Million Dollar Baby (but that's Eastwood too), here dressed in the contemporary New York style whilst roaming freely around the poverty of the Karoo. Where was the consideration and sensitivity needed by the costumer and director? Yes, the film is ultimately moving - how could it not be? - but the overall mood at the conclusion is one of tremendous letdown. Heart's in the right place but needs a pace maker.",negative
"This was indeed an amazing adaption. I missed the first episode so I unfortunately missed out on the bonding between the characters and the smooth flow of the storyline. But as soon I watched the second and then the third instalment I was just blown away. I ordered the DVD less than a week later and unable to wait for it to come I went straight out and brought the book. From the moment I opened it I was hooked, I just couldn't put it down. I decided to finish the whole book before I dare watch the DVD at all. I preferred the book because it got inside the characters minds, you could understand totally where they were coming from and what there role was within the story. They missed a lot out of the adaption which was disappointing as the book is a master piece and I think they could have done it superbly if they had been able to stretch it over a longer period of time. But considering only being able to be fitted into a 3 hour slot I think it was done excellent. It followed the main twisted storyline brilliantly. And the actors which were enrolled as the main characters where amazing! The love making scene was pure beautiful. It was so tender and loving and just showed how natural homosexual love can be. I was totally blown away with both the book and the TV adaption! I loved both of Sarah Waters previous novels and also found the Tipping the Velvet adaption quite enjoyable. But when I read and watched Fingersmith I knew none of her previous novels/adaption could beat it. Sarah Waters has indeed exceeded herself this time! I recommend that you watch this adaption! If Tipping the Velvet wasn't your thing, then don't let it put you off this one. Fingersmith is a whole new ball game. It is a beautiful yet dark twisted story about love, greed and betrayal...<br /><br />A MUST SEE!",positive
"I came out of ""Rendition"" with a list of flaws a mile long, so how is it that my overall impression is that it was a pretty decent movie? It's definitely a film whose sum is better than its parts.<br /><br />Those parts include a cast of big name stars, not one of them giving a memorable performance (Omar Metwally, a relative unknown, is the one you'll remember); serviceable if undistinguished direction; and a screenplay that's both too complicated and too simplistic at the same time. Metwally is an Egyptian-born American citizen who gets kidnapped by the U.S. government's rendition program, otherwise known as the process by which America tortures suspected terrorists into confessing information whether or not it's remotely true. Reese Witherspoon plays his pregnant wife, who calls in the favor of an old college friend (Peter Saarsgard), who works for a senator (Alan Arkin) and helps to track her husband down. Meryl Streep plays the head of the rendition program; Jake Gyllenhaal is a young agent assigned to the interrogation and whose conscience gets in the way. Meanwhile, a whole parallel storyline follows the daughter of a top Egyptian official who is allied to the American rendition program and her boyfriend, who's in training to become a suicide bomber.<br /><br />Ay-yi-yi that's a lot of plot to pack into a two-hour movie, and I was about to wash my hands of the whole thing, especially the Egyptian Romeo and Juliet subplot that felt like nothing more than a distraction. But then near the film's finale, a twist of chronology brings all of the plot strands together in a way that makes you want to reassess everything you thought you knew about the motivations of the various characters, and makes ""Rendition"" a much more interesting movie than it seems like it's going to be.<br /><br />Witherspoon, Gyllenhaal and Sarsgaard all look like high school students playing adults twenty years older than they actually are -- Gyllenhaal in particular, usually a fine actor, looks so bored that you wonder if he's going to muster the energy to deliver his lines. And the screenwriter should be arrested for having an actress as good as Meryl Streep at his disposal and giving her nothing more to work with than this one-dimensional dragon lady. The movie of course strives for relevancy, but instead of addressing the tangled web of arguments surrounding the national security issue, it charges right down the middle of the debate in a predictable fashion. There are moments when you think maybe the film will veer off in an interesting direction -- what if Witherspoon did actually begin to doubt her husband's past, for instance? What if Metwally actually had been in contact with terrorists, as his interrogators accuse? But no, the movie takes the path of least resistance.<br /><br />But, like I said upfront, I recommend this movie. I know I've done nothing but list a bunch of its faults, but it's got its head in the right place, and it is entertaining, or at least as as entertaining as a movie about torture and interrogation can be.<br /><br />Grade: B+",positive
"I just saw this film last night, and I have to say that I loved every minute. If taken in the spirit of a parody of Bond-esquire films, it's truly superior. The true comedy of the film is in its blatant disregard for political correctness. The misogyny, cultural insensitivity, and almost laughable macho-ism of the films of this genre are used for major comic effect. It also calls the illogic and formulaic elements to task, with Agent OSS 117 constantly learning difficult things insanely quick (such as Arabic and how to play a traditional instrument) while missing some pathetically obvious clues. Some of the lines from the film left me laughing for hours after the movie was finished...and I have to say I have learned some...interesting...French vocabulary that would probably have my Professors quite exasperated with me were I to use. All in all, I thought this film excellent. Intensely funny and the first film I've ever seen that truly parodies all aspects of the spy film.",positive
"A ""40 foot long"" giant mutant squid with five tentacles, razor fangs and the ability to reproduce it's own cells terrorizes a small Florida town. Various marine biologists, doctors and cops plot to kill it. Meanwhile, a human monster named Miller offs people who discover the ""Devilfish"" is a manmade creation used for the greedy benefit of some evil doctors! Miller attacks a female researcher, strangles her, drowns her in the bathtub, tosses in a hairdryer, then rips the panties off her dead body!<br /><br />Lots of false alarms are set when our heroes Peter, Stella, Janet and Bob set out on a high tech (high tech for 1984, anyway) ""Seaquarium"" boat to catch the creature, who is frequently seen in close up or hilariously obvious speeded-up film to seem more menacing. And only fire can destroy it, which leads to a flamethrower-armed posse vs. aquatic beast finale.<br /><br />This JAWS cash-in is pretty tame (other than a legless corpse and a decapitation) but watchable and benefits from an excellent Antony Barrymore score and a decent (again, for 1984) monster design. Luigi Cozzi and Sergio Martino wrote the original story.<br /><br />Score: 4 out of 10",negative
"I saw the premier of this movie during the 2005 Phoenix Film Festival and was very impressed with the skill Director, Jeff Hare, exhibited in bringing this timely topic to the screen. The cast of characters meshed perfectly and allowed us to examine the issue of a senior wishing to die on ""his own terms"" in a very warm and humorous way. Peter Falk was brilliant as Morris and the supporting group of family members and friends were perfectly cast in their roles. The interaction of the family, friends and outsiders with Morris created a realistic view of how families address the issue of their parents aging and their wishes to die with dignity.<br /><br />Although this movie is ostensibly a movie about a Jewish Actor and his family, it is truly a movie about all families. The jokes the family and Morris crack during this romp through the life of a ""Force of Nature"" are fresh and realistic. Childhood rivalries, adult successes and failures, and hope for the children are integral to this screenplay. While many will question how you can make the topic of suicide ""humorous"", I thought the treatment logical and timely. If you are not afraid to shed a few tears or laugh at the quips of a family struggling with this issue, then you MUST SEE THIS MOVIE.<br /><br />The movie was awarded ""Best Picture"" at the Phoenix Film Festival.",positive
"The whole point of making this film, one of the earliest and best international color releases of cinematic opera, was to make it more accessible to the masses. And it succeeded admirably in doing so. The general public would not sit still for a love story about two young exotic lovers in ancient Egypt if played by the typical 300 pound over 40 tenor and soprano with the vocal equipment to sing the glorious music properly. Hence the visual substitution of the beautiful principals (a young Loren, handsome Della Marra, and a slinky Ms. Maxwell)who make the story much more believable, giving those not familiar with the plot or the music a better chance at being wooed into the lovely arias who otherwise might not be. Altogether, an enchanting introduction to one of Verdi's great works. I remember seeing this when I was in junior high school and it certainly awakened my interest in opera, a form with which I was then not well acquainted. I still regard this film fondly and would recommend it highly to those who might appreciate the great music accompanied by better than average visuals. Luciano Della Marra was a standout as Radames, and unfortunately for audiences did not appear in any other films.",positive
"I don't understand why this movie was released, it looked like something that you show your mates after you borrowed your mums handycam she bought in 1987. I am Australian and work for a video store in the UK and thought that if an Aussie film made it into our store it can't be all bad... boy was I wrong!<br /><br />If anyone writes a good comment about this movie they are either lying or the makers of the film.<br /><br />The picture was BAD, the sound was HORRIBLE and the acting, oh the acting, it was the WORST acting in the HISTORY OF FILM. <br /><br />It makes me embarrassed and offended that they used the word 'Aussie' in the title because I am proud to be Australian and this movie is seen in other countries and may give people the wrong idea.<br /><br />Please anyone who reads this and has seen this movie, take the time to find other Aussie movies to watch because you could choose any one of them and it would be better than that one.<br /><br />I could have made a better film if I took a camera, filmed my but for an hour, ate the film waited for it to pass through my body then threw what came out at the television... no offence.<br /><br />DO NOT WATCH THIS FILM!!!!!!!!!!",negative
I wasn't planning on watching wasted when I saw the MTV preview but since I had nothing better to do or watch on a Sunday night I watched it.<br /><br />Wasted was no Requiem for a Dream but it was a very good movie considering it was made by MTV. One thing that drew me to watching it was Summer Pheonix the sister of the late and wonderful River Pheonix stared. I suppose talent runs in the Pheonix family because she was good and so is Jaquien though niether are River. Nick Stahl also gives a great preformance as a junky jock. There isn't much else to say about wasted. It was a dark depressing and insightful look into the lives of three small town junkies. I recomend it to those who like the subject. 8/10,positive
"After reading through many of the reviews, I don't know what movie some people were watching, but clearly it wasn't the same one I saw.<br /><br />This movie is horrible. The acting, primarily Moore's, is just terrible. The woman cannot act. Nice tits, but she just can't act. At no point did she come across as the actual character. Instead, it was spoiled Hollywood actress goes to the beach to play make-believe with the boys.<br /><br />And that's what this movie ultimately is -- Hollywood make-believe. The training sequences are over the top. The politics -- over the top. The political correctness -- over the top. The combat scenes -- you guessed it, over the top. Your mission is to get in and get out without being detected. So what do you do? Why shoot off as many rounds and make as much noise as possible, of course. Oh G.I. Jane, you can be my wing man anytime.<br /><br />The premise is good, but as soon as Hollywood gets a hold of it, we end up with Top Gun with tits.<br /><br />What more is to be expected from commercial US films anymore? Not much I guess.",negative
"This tender beautifully crafted production delved deep down bitter sweet into my being. The irreverent pupils, the life embittered bus driver and the teachers personalities present a subliminal debate as the story unveils. The adult characters all seem familiar, my teachers, my bus driver, each one of their opinions so plausible and well known. When a key incident happens on the bus we are sent on a circuit of viewpoints. All the time the babble of teenage energy is only just kept under control by the organisers of the trip. Mr Harvey is experiencing much pain throughout . He reminds me of war damaged teachers I did not understand when I was an irreverent pupil.<br /><br />Rhidian Brook and the producers deserve much acclaim for this well shaped British film. The acting unblemished, the scenes appropriate, it should be widely available yet does not seem to have been given the right opportunity.",positive
"Mmmm, a previous summary says ""if you like aliens and predator you will enjoy this film"" i could not disagree more, this film pays no respect to its weighty lineage and has reduced two of the best loved sci fi strands to little more than a teen horror slasher movie, it has none of the tension or foreboding present in previous alien or predator movies and there is no discernible lead character, i really did not care about any of the characters and i positively yearned to see the stereotypical cast die as soon as possible in the vain hope something better would replace them, it really takes super human incompetence to have two of the most fearsome creatures ever invented positively fail to make a gripping thrilling movie, only watch this if you want to see how NOT to do it.",negative
"There wasn't a 0 in the voting option so i was compelled to use the next available figure.<br /><br />It is a sad day for bollywood when such type of movies which have star-cast actors is nothing more are than a bunch of juvenile acting, and an awful script.<br /><br />This movie is nowhere near to be called a clone of Hitch. Salman khan with his usual take-off-you-shirt theme and Govinda with his in-humorous laughs. If somebody had told 2 decades ago that I would be writing a comment on Salman (after his success with Maine Pyar Kiya), I would have written him/her off.",negative
"This has to be the worst movie i've seen this year.. and i watch a lot of cable. The plot is just ridiculous, the scenes are just thrown at you with no action, no start or ending of any scene.. it's just random idiots with make-up that scream in some plane.. The ""special effects"" ( Spielberg would laugh his ass off ) are horrible, the yellow eye contact lenses are cute though.. I have to admin that i couldn't bear to watch it to the end. The scene where the great scientist Bennett was holding for dear life by the engine body was too much for me.. I'm sorry for my bad English.. i am from Romania ( and this is my first post ). I had to sign up just to make a comment on this movie because i just can't believe that this is a movie released in 2007.",negative
"One thing about Hollywood, someone has a success and it's always rushed to be copied. And another thing is that players give some of their best performances away from their home studio.<br /><br />Rock Hudson got such accolades for his performance in the Texas based film Giant that Universal executives must have thought, let's quick get him into another modern Texas setting.<br /><br />Similarly Robert Stack got great reviews for The High and the Mighty as the pilot who was cracking under the strain of flying a damaged aircraft that it was natural to give him another crack up role.<br /><br />Both of these ends were achieved in Written on the Wind. Before Hudson was the big ranch owner, now he's the son of a hunting companion of Robert Stack's father who took Hudson under his wing. In other words the James Dean part without the James Dean racism from Giant. <br /><br />Lauren Bacall is the executive secretary of an advertising agency that Stack's Hadley Oil Company uses. Hudson likes her, but she's dazzled by Stack's millions and when he woos a girl he's got the means to really pursue a campaign. She marries Stack.<br /><br />And last but not least in the mix we have Dorothy Malone who's Stack's amoral sister who has a yen for Rock, but Rock ain't about to get tangled up with this wild child. <br /><br />Dorothy Malone spent over 10 years in a whole bunch of colorless film heroine roles before landing this gem. She got a Best Supporting Actress Award for her part as Marilee Hadley and it was well deserved.<br /><br />If you like splashy technicolor Fifties soap opera than this is the film for you.",positive
"So you think a talking parrot is not your cup of tea huh? Well, think again. Paulie is a wonderful film filled with touching moments.The characters are all lovable especially Paulie as he enters the lives of many people on his journey.It is journey worth experiencing. Don't miss it! It is available on home video.",positive
"Seeing this movie, as I just did for the first time on Turner Classic (which lists it as ""Dangerous Female""), can only multiply your appreciation for the 1941 Bogart-Astor version. Ricardo Cortez must have been getting paid by the smirk. I hope he remembered his dentist and his Brylcreem salesman in his will; they made him the actor he was. The women are all good, but no better than that. Well, Una Merkel is a little better. More interesting are the ""original"" Joel Cairo and Mr. Gutman, who competently deliver many of the individual tics but almost nothing of the set-changing atmospherics of their successors in the roles, Peter Lorre and Sydney Greenstreet. Humphrey Bogart and Mary Astor somehow transcended the essential seediness of their characters in the remake; here, Sam Spade and Ruth Wonderley(!) can't. <br /><br />This movie doesn't exactly stink; it lies there like a big slice of ham. Its chief value today is as a reminder that great movies like the '41 ""Falcon"" don't just happen. On the 1-to-10 scale I rate it a 4, mainly for the camera work and the supporting players.",negative
"Watching The Tenants has been a interesting experience for me. It is the first film I have ever seen where I have shuttled at speed through parts of the (non)action - and I can normally watch anything from turgid action movies to Serbo-Croat indie and find them fascinating.<br /><br />The Tenants is frustratingly sluggish and over-orchestrated. One of the main problems of the script is there is little realistic character dialogue, apart from the set pieces where characters 'collide' in a very structured setting (to make this work, the film needed to feel more conceptual, which it didn't). This leads to a lack of realistic character development; everyone seems two-dimensional.<br /><br />The worse for this is the character of Bill Spear, aka Snoop Dogg. I found his characterization very uncomfortable and very unsympathetic. At one point, I even stopped the film because I got so annoyed by the character's aggressive, violent and monotonal delivery, the lack of any other personality layer apart from that of the reactionary ""on"" switch (which gets really predictable after a while) and I so desperately wanted him to have some redeeming qualities. However, one reason for this jar might be the nebulous time scape of the film (supposedly 70s, it feels and looks more early noughties). If it had been more securely fixed in the 70s, his character might have seemed more understandable.<br /><br />The lighting of the film was also awkward. All the way through, the soundtrack attempts to provide a certain gritty, jazz-infused atmosphere that just did not come off, largely because the set was too well-lit.<br /><br />The Tenants, to me, is an unbelievable film. It doesn't depict real people or propose any interesting ways of thinking about race, identity or the life of a writer, be they white or black.<br /><br />Strangely, I came away with the feeling that this project needed David Lynch; his eerie, clastrophobic and obsessive look and feel would have lifted both the actors and the script into something quite remarkable.",negative
"This is one of the funniest movies I have ever seen. If you know the Real World and the people from those shows, this movie will be top notch, if you have never seen the real world you will still think it is an extremely funny movie but you won't get some of the inside jokes about the actors and the tv show.",positive
"Highly flawed but just about watchable `comedy' that runs like a Farrelly brothers reject. The most criminal thing about it though is the casting. I couldn't for one minute believe Jerry O Connell and Jake Busey in the role of superstuds, who could pull any woman at the drop of a hat, nor could I believe (the very beautiful) Shannon Elizabeth as a streetwise tough cop!. Story is predictable but does manage to raise a titter on a few occasions, although, the `gross out', meant to be `shock comic' scenes, (one involving an amputated testicle, and another set in a sperm bank) are just plain awful. If this film is on TV then its probably worth watching if you are extremely bored, but please don't waste your money renting it!!",negative
"Just saw it....the story, the plot, the script makes absolute no sense!! Its Samvise the brave part 2(without the RING), its characters showing up out of the blue(for no reason),its Hercules hated by everyone(no one knows why), its Leelee Sobiesky showing her true talents(two of them), its crappy special effects, its a few good actors wasting their talents(did I mention Leelee's two talents??)... do I have to say more??? ITS JUST AWFUL, even for NBC-TV standards!!! Its just the lowest....what a waste! by the way: how can you people give this mini-series so many stars????? Its beyond me!.... Shame on you! Have to make 10 lines, so this is my final word: AVOID, AVOID, if u are considering buying it!",negative
"The very first talking picture has returned from oblivion, and now you can hear it and see it! In autumn of 1894, at the Edison lab complex in West Orange, New Jersey, Thomas Edison's associate William Dickson tried to combine two existing technologies (the phonograph and the kinetoscope) to record sound and image together. In the event, Dickson was unable to synchronise the playback of sound and image, so this experimental film was never released to paying audiences ... and consequently (unlike many silent films which Dickson made for Edison at this time) it has no official title. The silent image (recorded at 40 fps) has been in the Library of Congress for years, known to film historians as a mute curiosity. It was also known that the 'soundtrack' had been recorded on one of the crude wax cylinders languishing at the Edison National Historic Site ... although nobody knew which one.<br /><br />But now that's changed. Recently, curators located the wax cylinder, which had broken into several pieces. These were reassembled: a playback was obtained, and the sound was digitised. Hollywood's veteran soundtrack editor Walter Murch cleaned up the background noise and tweaked the digitisation to make it synch with the film image, which Murch had digitally compressed to 30 fps. Sound and image are synchronised at last!<br /><br />The film begins with an offscreen man's voice calling: 'The rest of you fellows ready? Go ahead!' (The unseen speaker remains unidentified, but was probably Dickson's assistant Fred Ott.) On screen, Dickson plays a violin into an immense funnel mounted on a tripod (one of Edison's sound-recording devices) while alongside him, in full view of the camera, two male lab assistants embrace each other for some quick ballroom dancing to the tempo of Dickson's music.<br /><br />The film lasts barely 17 seconds: just long enough for us to marvel at this crude technology before being provoked to laughter at the sight of two men waltzing in each other's arms. Speaking of which, here's a WARNING: a well-known but extremely inaccurate reference book ('The Celluloid Closet', by the late Vito Russo) includes a frame enlargement from this movie and identifies it as 'The Gay Brothers'. That's incorrect. 'The Gay Brothers' is an entirely different movie, made by Dickson at the Edison lab during this same period. 'The Gay Brothers' never had a soundtrack: it's a brief fiction film about two brothers who are NOT 'gay' in the sense Russo meant it. The deceased Mr Russo, for his own reasons, wanted us to perceive Dickson's experimental sound film (arguably the first movie musical!) as an artefact of 19th-century homoeroticism. (Hmm, what is it about gay men and musicals?) Sorry, but there's just no such content here.<br /><br />This vitally important film deserves a rating of 10 out of 10. I've often maintained that no 'lost' movie should ever be considered irretrievable unless it was deliberately destroyed: I'm delighted to report that this film is finally available to audiences as its producer intended it, more than a century after it was filmed!",positive
"What can I say? I think I have to write ""Spoiler alert"" and then ""reveal"" they used the F-word a LOT in this movie - like in every two sentences. I did not like this movie at all - too much hints on sexual perversions, sidesteps and cheating. And that swearing was totally out the window. I gave this movie ""3"" and two of those points are for Mira Sorvino's sexy movements on the dance floor.",negative
"Any time a movie is so myopic in its desire to present a particular ending or viewpoint that it simply doesn't bother with an actual story, it's annoying. Those are the types of movies where the ending or viewpoint is conceived first, and the story simply tacked on. For this reason we often talk of the story ""jumping through hoops"" as it twists about, trying in vain to progress to the preordained ending in a logical fashion.<br /><br />The story in ""Comet Over Broadway"" doesn't just jump through hoops, it's a three ring circus. It's so ludicrous, so ill-conceived, so disingenuous that, if you are prone to speaking aloud to the screen, you will be carrying on quite a rant before it's through.<br /><br />The central theme of this screenplay cesspool is that of a woman choosing between family and profession. Since it's all so horribly muddled it will end up offensive to people of either opinion. So, in the end there's no point to the story, the theme becomes irrelevant and, as is often the case with poor screenplays, the acting doesn't save a thing.",negative
"Guys and Dolls is a unique play based on the characters. Sky Masterson<br /><br />(Marlon Brando) is a high-class gambler who takes up a bet with Nathan Detroit (Frank Sinatra) for one-thousand dollars. Nathan needs the money so he can<br /><br />run his usual crap game and make a fortune. The bet was that Sky wouldn't be able to take just any girl to Havana, Cuba and the ""doll"" he chose was Sarah<br /><br />Brown (Jean Simmons) who was in charge of a missionary. Sky finally bribes<br /><br />Sarah enough to go to Havana with him. They end up falling in love with each other, but later she accuses him of something he had no part in. Nathan ran a crap game in the missionary the night they were gone. Nathan's 14 year fiancé Adelaide (Vivian Blaine) disapproves of Nathan's gambling and tries to stop him from doing it. However, when the movie ends it all ends happy with a double<br /><br />wedding.<br /><br />The songs in this movie are just wonderful no matter who sings it. Marlon<br /><br />Brando has no singing voice at all and true they could have dubbed him but it didn't really matter. He did a wonderful acting job (obviously seeing as it's Brando) and played his character very well. I have seen a few movies with Jean Simmons and thought that this movie was her weakest one, she also couldn't<br /><br />sing at all. However, the singing is made up by Frank Sinatra, Vivien Blaine, and Stubby Kaye. Vivien Blaine and Stubby Kaye was also in the original<br /><br />Broadway production of Guys and Dolls. Vivien Blaine had a terrific voice and was the perfect Adelaide. If you like musical, and even if you don't, i advise you to watch this.",positive
"Well, this movie actually did have one redeeming quality. It made up the funniest season one episode of MST3K. I wish Rhino had released this one instead of ""The Crawling Hand.""",negative
"How can a major German TV station broadcast a mess like this? It's amazing how the main actors avoid every acting talent - Even the well-known Gottfried John is acting very poor - especially in the double murder scene - how amateurish.......! The screen plan is very , very extended - perhaps to fill out 2 parts of the movie. Be careful not to fall asleep while watching! The set is obviously very often a blue screen, f.g. the scenes on the ship with unreal sea in background...! In the German version the sound and the dubbing is very poor - probably reason: different languages of actors - but: other international productions do handle this much more professional. Advice: Do NOT watch - it's a diabolic waste of time!",negative
"I love Sarah Waters's Fingersmith, and was worried about the TV adaptation as I'd been disappointed by the BBC's version of Tipping the Velvet (which although beautiful to look at was let down by Keeley Hawes not being able to sing, and Rachael Stirling not being able to act). Fingersmith is a very tightly plotted novel with breath taking twists and turns and I wondered if this could be done justice to in just 3 hours.<br /><br />I needn't have worried. The adaptation was excellent, very little cut out, and went along at a cracking pace (although I did wonder whether if you hadn't read the book, would you miss things?). It had the look and feel of a BBC classic costume drama and i kept having to remind myself that this is a contemporary book.<br /><br />The acting was stellar. Sally Hawkins acting her heart out as Sue Trinder, and Elaine Cassidy, a slow burner, who by the end of the story was incandescent as Maud Lilley. The love, the passion, the realisation of the acts of betrayal both would have to perform, were written on their faces. It was a joy to watch.<br /><br />I hope Rachael Stirling was watching: that's how you play a Sarah Waters character!",positive
